"tweetscreenamecounts","Freq"
"tylermartell17",2
"typicalsquirrel",1
"tyresedorvil",1
"tyrus24",1
"tytatham",1
"tythagreat",1
"tytuswilson",1
"u_know_its_domo",1
"ubathediplomat",4
"ubemumu",6
"udcmrk",1
"uhmanduhpanduh",1
"ukuleleniggi",1
"umairh",1
"umichfan21",1
"umifty",1
"un_followme",4
"unatronic",1
"unavozunida",3
"unclecheeser",1
"uncredentialed",2
"undancey",2
"underaungnome",1
"underdog334",2
"understandblue",1
"unforgiven344",2
"unfurnished",4
"ungodlynews",2
"unittzoo",1
"univision33phx",2
"univisionnews",1
"unknowablewoman",4
"unlockednlovely",1
"unreelsound",1
"unsinkablecj",2
"unstableisotope",7
"uofagop",1
"uojim",4
"upsnodowns",1
"upstreamman",1
"uptownjaybee",4
"urbanmilkmaid",2
"urbansophistic",1
"urbansquirrel",2
"urihoresh",1
"usa_shareholder",1
"usaforfreelibya",4
"usatopinion",5
"usbsnowcrash",2
"usernamenuse",30
"usgroovykids",1
"usgwastedotcom",2
"uspace123",1
"uspassenger",2
"usrepbot",1
"usurperpete",2
"usvoteout",1
"utahgal90",1
"utbrp",1
"utesman233",1
"v1ct0rcr0cc0",1
"v4sa",1
"vaar_2001",1
"vabeachhomebiz",2
"vaguebeyond",1
"vakrys",1
"val",1
"val_bachelor",1
"val_ed",1
"valentinalweis",2
"valeriesmartin",2
"valientthorr",2
"valleypatriot",5
"vallyomally",1
"valsyl",1
"vamannyfresh",5
"vampire1812",1
"vamps0",2
"vanesmith777",2
"vanessaaknox",5
"vanessayperez",1
"vanoosterhout",3
"varaj3",1
"vashawnlovely",1
"vauggarf",1
"vaughnhc",1
"vbetter",3
"vcw42",2
"ve3zks",2
"veemarieliberty",2
"velliswade",2
"velly_belly",1
"venus3000",6
"venzkec",3
"verbalrazors",1
"verduci",1
"veribatim",4
"verifiedstokley",2
"verigatari",2
"verkiezingenvs",3
"vernettaperkins",2
"vernonmoon2",1
"vernonsm",2
"vertoskefc",1
"vertucc",1
"vetsforgotten",5
"vfvdacn",1
"viajera777",1
"vicbaileytx",2
"vickielynnr",2
"vickipayne1392",12
"vickivichy",1
"vicnice137",1
"victoralberto_d",1
"victorcuevasnz",3
"victoria20110",2
"victoriasmom7",1
"videogyrl_shern",1
"viennadem",2
"viggiesmallz",2
"vigilantcitizen",1
"vikbht",1
"vikingbubba",3
"vikinglogarta",1
"vill53",3
"vincebognot",1
"vincentcollins7",11
"vincianengomsi",1
"vincrosbie",1
"vinodcoleslaw",1
"vintagered11",2
"violetviva",1
"virginiasingle1",1
"vishalaswani",1
"visionaryck",15
"vitivinivino",4
"vivchick5",1
"vivianipadilla",10
"vixsofii",4
"vjhenderson",10
"vleighc",2
"vmlock",2
"vmpcott",3
"vmrdacosta",3
"voicemline",1
"voiceofanubis",2
"voiceofcitizens",3
"volqueen",1
"vomitweek",2
"vondumptruck",1
"vote_hagert",1
"vote4africa",1
"vote4wallace",2
"voterschoice",6
"votewander",13
"vp1975",2
"vpaige",5
"vpasquali",1
"vrexford",3
"vtechp",2
"vtwincrucible",1
"vutozvutosvuto",1
"w_whitehurst",1
"waaberi",2
"wac415",1
"wafflefinger",1
"waflanagan",5
"wagnabombs",1
"wagonerluke",1
"waheedaharris",1
"wahwahnyc",1
"wai1twit",5
"walkofshameband",1
"walldo",3
"walrusgumboot15",8
"waltersandberg",1
"waltonrobinson",4
"walymury",1
"wamilson",2
"wanninger",1
"wantnews",2
"wanttoburnagain",1
"ward5democratic",2
"wargit",1
"warnerjennifer",1
"warrenfl",1
"warrenjustin",1
"warrenlevine",6
"warrenronny",1
"washingtondctea",2
"washingtonpost",2
"wasi2121",2
"wassupjl",1
"watchkeep",3
"watergatesummer",1
"watmab",1
"watsmuhname",2
"watts_bunker",6
"wave17",1
"wavingcrosser",4
"wayneaschneider",2
"waynedixon",1
"waynenorris2",2
"wayneradcliffe",1
"waynerenner",1
"waynotway",1
"wayward_okie",2
"wazimufilm",2
"wbh_politics",3
"wblaney",1
"wbxylo",2
"wcbtilly",1
"wdarinmoore",1
"wdglover",1
"weak66",1
"wealthnews",6
"weavebar",1
"weaver_joseph",1
"web_rant",1
"weelaura",3
"weesaintsfan",1
"weightmann",2
"weinbergersa",1
"weiss_sam",5
"welloverpar",2
"wendyharris55",1
"weou812",2
"weraustin",1
"werdallas",1
"werewolfinmn",1
"werlasvegas",1
"werlosangeles",1
"wernewyork",1
"wesandpam",1
"wesleylowery",2
"wesselnos",1
"westcoaschops",2
"westwoodking",2
"wethepeople2k10",1
"wfskaggs",1
"wftright",17
"wfullerton",2
"whackatoe",1
"whakodog",1
"whaleyad",1
"whang79",1
"whateversusan",1
"whatsupisrael",1
"whedonfreak976",1
"wheezy40",1
"whenonkstreet",3
"wheresmyusa",2
"whirrrledpeas",1
"whistle39",13
"whitepimp1992",1
"whitj1966",2
"whitmanandrew",2
"whitneykult",1
"whitneyleann_r",1
"whitneyneal",1
"whitnuld",1
"whizchem",4
"whoawoman",1
"whoisaberforth",1
"whoiswillo",2
"whokilledkermit",1
"wholypantalones",1
"whtnblueblazerz",1
"whupper",1
"why_yess",1
"whytuesday",1
"wi_defender",2
"wi4palin",2
"wi4perry",1
"wickedwise1",2
"wiezguy",2
"wiggsd",2
"wikimapper",1
"wildrman",1
"wiley_dan",1
"willbrannon",1
"willhberger",1
"williambeutler",3
"williamhallman",2
"williamhartung",3
"williamknightiv",1
"williamsstephen",1
"williamzitser",2
"willie_blunt",1
"willisms",2
"willmonwah",1
"willoremus",1
"willoutwest",1
"willspencer",8
"willw9",1
"willyamato",1
"wilmariemontijo",1
"wilnervision",1
"wilpetty",1
"wilson46201",1
"wilycyotea",1
"windmills",1
"winedog",1
"winncolumn",1
"winnipoo",1
"winnower11",2
"winonah_drake",2
"winterjessica",1
"wintery_knight",1
"wiproud",1
"wirednationcom",1
"wiredradio407",1
"wiscoisright",1
"wisdomofsoloman",3
"wise_diva",2
"wiser320",1
"wittysend",2
"wizardfkap",1
"wjacksonschultz",1
"wjamesw",1
"wjgcapecod",3
"wjs196",3
"wjtibby2",1
"wmdowl",1
"wmfeely",2
"wmtthompson",1
"wolfinpdx",3
"wolfnw",6
"wolverine_killa",1
"wombzilla",1
"women4huntsman",19
"womensworkusa",1
"wonderyak",1
"woodykai7",2
"wordkitchendc",1
"words_of_weiner",2
"wordsmyf",5
"wordthefxckup",1
"worldstreams",2
"worldvisionnews",1
"worldwatcher7",1
"worldwidescoop",1
"worthcivils",1
"wp_clay",1
"wriemer",1
"writer614",4
"writerhaha",1
"wrongsock",1
"wroytee",1
"wshap1213",1
"wsjliz",1
"wstafrican",2
"wsuraiders33",1
"wu_liao",1
"wvrosemc",1
"wvugoober11",2
"wxrocks",1
"wyapril",1
"wyattsandberg",1
"wyattsylg",8
"wycheway",1
"wyethwire",3
"wynich",1
"wyoboy",1
"x7cornersx",1
"xamiramalik",1
"xanadi",1
"xanderbecket",2
"xandergamble",2
"xandrachristine",1
"xc",1
"xchefdanx",2
"xcontrolled",1
"xdiegoesx",1
"xdlj53d",2
"xelene",1
"xfilespoker",3
"xfranman",3
"xiiproject",4
"xla45",1
"xlerb",2
"xmainer1",1
"xogoodvsevilxo",1
"xopherfl",1
"xoxo_vickyo",2
"xs64",1
"xshannonhoran",1
"xsqueezemi",1
"xterramayhem",3
"xuperlucky",1
"xvarez",3
"xylem",1
"y_10k",1
"y_kiros",1
"yaco69",1
"yahyajohn",3
"yahyazc",3
"yank_luva",1
"yankeemeginphl",1
"yannerswen",2
"yannickfury",1
"yardboy",1
"yarvsy",1
"yasirtineh",6
"yasmineelsabawi",8
"yasminetaeb",1
"yasthetwit",1
"yattaken2004",1
"yayforsummer",3
"yazmin_gamez",1
"yeahitsabe",5
"yeehah",2
"yembur",4
"yemenfreevoice",2
"yemilipede",4
"yemolly",1
"yes_itsjessica",1
"yes2pot",4
"yesforyarko",3
"yesim4obama",1
"yesimready",1
"yingyangfarms",1
"yinkadiz",2
"yinkastihl",1
"ykkonyourzipper",1
"ynotbeprepared",3
"yodlur76",1
"yogi__fierce",3
"yoliciousone",1
"yoriyorikbbq",3
"yorkdukeyork",1
"yoscobbygirl",1
"yoshuadavis",1
"yoshuadraper",1
"you_beastin",10
"youaremypokemon",6
"youngdiplomat",11
"youngkitz",1
"yourboyforlife",1
"youriphx",1
"yournhproperty",1
"yourpalpete",1
"youssefkamar",1
"yrnetwork",1
"ystudentreview",1
"ytran11",2
"yulsman",1
"yulucia",1
"yungmoney808",1
"yvonnearnoldcrs",1
"yycchuck",2
"yzmedia",1
"z1y2x3",5
"zacchastain",2
"zacharylee90",1
"zacharytthomas",1
"zachbrite",1
"zachlalvarez",1
"zachlamb",1
"zachreh",1
"zachsmartwater",2
"zachsmind",2
"zackbeauchamp",1
"zackfarley",3
"zackford",4
"zacklmao",1
"zacksoccer",9
"zackwheat",1
"zackzackzackw",1
"zaheerali",1
"zakal_ali",1
"zakikich",1
"zakuivcustom",1
"zaloomination",5
"zambezi40",1
"zamiel",1
"zapatamty",1
"zaq001001",1
"zaswadosaze",6
"zauq",1
"zaydhumsy",6
"zazenpractise",5
"zdulli",3
"zeb0r",1
"zebdor",1
"zebertlbrown",2
"zeesh2",1
"zefirotorna",1
"zennie62",3
"zephyrk9",3
"zeppmelin",1
"zerlinamaxwell",5
"zeteticus",7
"zillahjwesley",3
"ziontalkracy",2
"zitaspo",1
"zldoty",1
"zlee025",1
"zlgold",1
"zoee2102",2
"zoltar244",10
"zombieelvis",1
"zombieriot",1
"zombiesarebad",1
"zombiescholar",1
"zombieshel",5
"zoocritter",3
"zotmeister",1
"zrheard",1
"zrjaved",2
"zrsmith6",1
"ztimmycaldwell",2
"zyonartdotcom",1
"zzazazz",5
